url,name,ein,score,star_rating,keywords,website,address,phone,organization_mission,IRS_ruling_year,contain_keywords
https://www.charitynavigator.org/ein/300381522,Bridgeway Church,300381522,,,"Not rated, This organization is not rated, Not currently rated",,"8201 FM 407, COPPER CANYON, TX, 75077-3081",,Mission not available,2007,Yes
https://www.charitynavigator.org/ein/300381296,Cypress Woods Theatre Arts Booster Club,300381296,,,"Not rated, This organization is not rated, Not currently rated",,"PO BOX 2722, CYPRESS, TX, 77410-0000",,Mission not available,2008,Yes
https://www.charitynavigator.org/ein/300381243,MISSISSIPPI PEANUT GROWERS ASSOCIATION,300381243,,,"Not rated, This organization is not rated, Not currently rated",,"PO BOX 284, PETAL, MS, 39465-0284",,Mission not available,2007,Yes
https://www.charitynavigator.org/ein/300381651,School of the Pilgrim,300381651,,,"Not rated, This organization is not rated, Not currently rated",,"9328 WOOD CREEK LN NW, ALBUQUERQUE, NM, 87120-7447",,Mission not available,2007,Yes
https://www.charitynavigator.org/ein/300382014,FUENTE DE VIDA,300382014,,,"Not rated, This organization is not rated, Not currently rated",,"627 PALMER ST, PEARL, MS, 39208-6724",,Mission not available,1972,Yes
https://www.charitynavigator.org/ein/300382632,Direct Marketing Association of Northern California,300382632,60%,2,,,"15227 PERRY LN, MORGAN HILL, CA, 95037-9659",408-782-0046,"EDUCATION, PROFESSIONAL DEVELOPMENT AND RESOURCES FOR DIGITAL MARKETING TO THE GENERAL PUBLIC",2007,No
https://www.charitynavigator.org/ein/300382668,Hilltop Community Church,300382668,,,"Not rated, This organization is not rated, Not currently rated",,"3180 MCCULLOCH BLVD N, LK HAVASU CTY, AZ, 86403-5430",,Mission not available,2006,Yes
https://www.charitynavigator.org/ein/300382912,Riley Behavioral and Educational Center,300382912,95%,4,,http://www.therileycenter.org,"306 WYNN DR NW, HUNTSVILLE, AL, 35805-1961",256-882-2457,COMPREHENSIVE SERVICES INCLUDING OUTPATIENT BEHAVIORAL AND EDUCATIONAL SERVICES THROUGH RESEARCH PROVEN INTERVENTIONS FOR CHILDREN AND ADOLESCENTS WITH AUTISM SPECTR ... (More),2007,No
https://www.charitynavigator.org/ein/300383010,Producers of Wealth En Rich Jackson County,300383010,,,"Not rated, This organization is not rated, Not currently rated",,"4155 OMAHA AVE, MEDFORD, OR, 97501-9640",,Mission not available,2008,Yes
https://www.charitynavigator.org/ein/300382649,UNITY VILLAGE CHAPEL,300382649,,,"Not rated, This organization is not rated, Not currently rated",,"1901 NW BLUE PKWY, UNITY VILLAGE, MO, 64065-0001",,Mission not available,1970,Yes
