url,name,ein,score,star_rating,keywords,website,address,phone,organization_mission,IRS_ruling_year,contain_keywords
https://www.charitynavigator.org/ein/881623030,Action Guru Training Academy Inc.,881623030,,,"Not rated, This organization is not rated, Not currently rated",,"178 COLUMBUS AVE UNIT 237190, NEW YORK, NY, 10023-9672",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881625275,Sprngtime,881625275,,,"Not rated, This organization is not rated, Not currently rated",,"250 W 57TH ST FL 23, NEW YORK, NY, 10107-2301",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881622362,Pearl of the Black Sea Inc.,881622362,,,"Not rated, This organization is not rated, Not currently rated",,"66 GARDEN ST, SHARON, MA, 02067-2644",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881624128,Billys Cause Foundation,881624128,,,"Not rated, This organization is not rated, Not currently rated",,"126 MALLOW ST, STATEN ISLAND, NY, 10309-4400",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881624105,Sebago Medical Group Inc.,881624105,,,"Not rated, This organization is not rated, Not currently rated",,"110 TANDBERG TRAIL STE G, WINDHAM, ME, 04062-5206",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881619106,CLARKSTOWN HOUSING DEVELOPMENT FUND COMPANY INC,881619106,,,"Not rated, This organization is not rated, Not currently rated",,"10 MAPLE AVE, NEW CITY, NY, 10956-5013",845-639-2060,TO DEVELOP AND MAINTAIN HOUSING PROJECTS IN THE TOWN OF CLARKSTOWN FOR PERSONS OF LOW INCOME.,2023,Yes
https://www.charitynavigator.org/ein/881626215,Soccer Belles Inc.,881626215,,,"Not rated, This organization is not rated, Not currently rated",,"23 CROSS POND DR, BROOKFIELD, CT, 06804-3246",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881620102,Community Hope Builders Support Corporation,881620102,,,"Not rated, This organization is not rated, Not currently rated",,"540 GENESEE ST, BUFFALO, NY, 14204-1325",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881628598,Orthodox Alliance Inc.,881628598,,,"Not rated, This organization is not rated, Not currently rated",,"11 WELLINGTON LN, LAKEWOOD, NJ, 08701-5735",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881629460,Wayne Lafley - Lone Wolf Athletics Scholarship Fund Inc.,881629460,,,"Not rated, This organization is not rated, Not currently rated",,"32 STONE DR, COLCHESTER, VT, 05446-5744",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881629795,Keste Foundation Inc.,881629795,,,"Not rated, This organization is not rated, Not currently rated",,"77 FULTON STREET, NEW YORK, NY, 10038-1864",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881631340,A Tree With Roots Inc.,881631340,,,"Not rated, This organization is not rated, Not currently rated",,"24 PAULINE DR, NATICK, MA, 01760-3646",,Mission not available,2022,Yes
https://www.charitynavigator.org/ein/881631929,Roosevelt Island Citizen Project Inc.,881631929,,,"Not rated, This organization is not rated, Not currently rated",,"465 MAIN STREET, NEW YORK, NY, 10044-0097",,Mission not available,2023,Yes
