url,name,ein,score,star_rating,keywords,website,address,phone,organization_mission,IRS_ruling_year,contain_keywords
https://www.charitynavigator.org/ein/363660021,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660021,,,"This organization is not rated, Not currently rated, Not rated",,"1165 ST VINCENT AVE, LA SALLE, IL, 61301-1628",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660271,COMPASSIONATE FRIENDS INC,363660271,,,"This organization is not rated, Not currently rated, Not rated",,"225 W WASHINGTON ST STE 1010, CHICAGO, IL, 60606-3100",,Mission not available,1979,Yes
https://www.charitynavigator.org/ein/363660036,Bangladesh Association of Chicagoland,363660036,,,"This organization is not rated, Not currently rated, Not rated",,"PO BOX 59849, CHICAGO, IL, 60659-0849",,Mission not available,1990,Yes
https://www.charitynavigator.org/ein/363660556,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660556,,,"This organization is not rated, Not currently rated, Not rated",,"19250 BURNHAM AVE, LANSING, IL, 60438-3822",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660028,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660028,,,"This organization is not rated, Not currently rated, Not rated",,"163 BOULDER HILL PASS, MONTGOMERY, IL, 60538-2305",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660570,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660570,,,"This organization is not rated, Not currently rated, Not rated",,"3753 PARK AVE, STEGER, IL, 60475-1818",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660553,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660553,,,"This organization is not rated, Not currently rated, Not rated",,"17845 HENRY ST, LANSING, IL, 60438-2357",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660347,IGLESIA BAUTISTA EL CALVARIO,363660347,,,"This organization is not rated, Not currently rated, Not rated",,"1401 W HOLLYWOOD AVE, CHICAGO, IL, 60660-4214",,Mission not available,1972,Yes
https://www.charitynavigator.org/ein/363660611,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660611,,,"This organization is not rated, Not currently rated, Not rated",,"900 S WEST GLENN TRAIL, ELK GROVE VILLAGE, IL, 60007-0000",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660612,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660612,,,"This organization is not rated, Not currently rated, Not rated",,"1414 ARMSTRONG LN, ELK GROVE VLG, IL, 60007-3158",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660613,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660613,,,"This organization is not rated, Not currently rated, Not rated",,"1100 LAURIE LN, HANOVER PARK, IL, 60133-2343",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660614,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660614,,,"This organization is not rated, Not currently rated, Not rated",,"1451 CYPRESS AVE, HANOVER PARK, IL, 60133-3705",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660615,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660615,,,"This organization is not rated, Not currently rated, Not rated",,"800 HASSELL RD, HOFFMAN EST, IL, 60169-2656",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660616,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660616,,,"This organization is not rated, Not currently rated, Not rated",,"375 ARIZONA BLVD, HOFFMAN EST, IL, 60169-1922",,Mission not available,1989,Yes
https://www.charitynavigator.org/ein/363660623,ILLINOIS CONGRESS OF PARENTS TEACHERS,363660623,,,"This organization is not rated, Not currently rated, Not rated",,"1021 N RIDGEWOOD LN, PALATINE, IL, 60067-3448",,Mission not available,1989,Yes
